Recall	Precision
5.14E-04	0.5
0.001027749	0.666666667
0.001027749	0.5
0.001541624	0.6
0.002055498	0.666666667
0.002055498	0.571428571
0.002055498	0.5
0.002569373	0.555555556
0.003083248	0.6
0.003597122	0.636363636
0.004110997	0.666666667
0.004624872	0.692307692
0.005138746	0.714285714
0.005138746	0.666666667
0.005652621	0.6875
0.006166495	0.705882353
0.00668037	0.722222222
0.007194245	0.736842105
0.007708119	0.75
0.008221994	0.761904762
0.008735868	0.772727273
0.009249743	0.782608696
0.009763618	0.791666667
0.010277492	0.8
0.010277492	0.769230769
0.010277492	0.740740741
0.010791367	0.75
0.011305242	0.75862069
0.011819116	0.766666667
0.012332991	0.774193548
0.012332991	0.75
0.012332991	0.727272727
0.012846865	0.735294118
0.01336074	0.742857143
0.013874615	0.75
0.014388489	0.756756757
0.014902364	0.763157895
0.015416238	0.769230769
0.015930113	0.775
0.016443988	0.780487805
0.016957862	0.785714286
0.017471737	0.790697674
0.017985612	0.795454545
0.018499486	0.8
0.019013361	0.804347826
0.019527235	0.808510638
0.02004111	0.8125
0.020554985	0.816326531
0.021068859	0.82
0.021582734	0.823529412
0.022096608	0.826923077
0.022610483	0.830188679
0.023124358	0.833333333
0.023638232	0.836363636
0.023638232	0.821428571
0.024152107	0.824561404
0.024665982	0.827586207
0.025179856	0.830508475
0.025693731	0.833333333
0.026207605	0.836065574
0.02672148	0.838709677
0.027235355	0.841269841
0.027749229	0.84375
0.028263104	0.846153846
0.028776978	0.848484848
0.029290853	0.850746269
0.029804728	0.852941176
0.030318602	0.855072464
0.030832477	0.857142857
0.031346351	0.85915493
0.031860226	0.861111111
0.032374101	0.863013699
0.032887975	0.864864865
0.03340185	0.866666667
0.033915725	0.868421053
0.034429599	0.87012987
0.034943474	0.871794872
0.035457348	0.873417722
0.035971223	0.875
0.036485098	0.87654321
0.036998972	0.87804878
0.037512847	0.879518072
0.038026721	0.880952381
0.038540596	0.882352941
0.038540596	0.872093023
0.038540596	0.862068966
0.038540596	0.852272727
0.038540596	0.842696629
0.038540596	0.833333333
0.038540596	0.824175824
0.038540596	0.815217391
0.038540596	0.806451613
0.038540596	0.79787234
0.038540596	0.789473684
0.038540596	0.78125
0.038540596	0.773195876
0.038540596	0.765306122
0.038540596	0.757575758
0.038540596	0.75
0.038540596	0.742574257
0.038540596	0.735294118
0.038540596	0.72815534
0.038540596	0.721153846
0.038540596	0.714285714
0.038540596	0.70754717
0.038540596	0.700934579
0.038540596	0.694444444
0.038540596	0.688073394
0.039054471	0.690909091
0.039568345	0.693693694
0.04008222	0.696428571
0.040596095	0.699115044
0.041109969	0.701754386
0.041109969	0.695652174
0.041109969	0.689655172
0.041109969	0.683760684
0.041109969	0.677966102
0.041109969	0.672268908
0.041623844	0.675
0.041623844	0.669421488
0.041623844	0.663934426
0.041623844	0.658536585
0.042137718	0.661290323
0.042651593	0.664
0.043165468	0.666666667
0.043679342	0.669291339
0.043679342	0.6640625
0.043679342	0.658914729
0.044193217	0.661538462
0.044193217	0.65648855
0.044707091	0.659090909
0.044707091	0.654135338
0.045220966	0.656716418
0.045220966	0.651851852
0.045220966	0.647058824
0.045734841	0.649635036
0.046248715	0.652173913
0.046248715	0.647482014
0.046248715	0.642857143
0.04676259	0.645390071
0.04676259	0.64084507
0.04676259	0.636363636
0.04676259	0.631944444
0.047276465	0.634482759
0.047276465	0.630136986
0.047790339	0.632653061
0.048304214	0.635135135
0.048304214	0.630872483
0.048818088	0.633333333
0.049331963	0.635761589
0.049331963	0.631578947
0.049845838	0.633986928
0.049845838	0.62987013
0.050359712	0.632258065
0.050873587	0.634615385
0.051387461	0.636942675
0.051901336	0.639240506
0.052415211	0.641509434
0.052929085	0.64375
0.05344296	0.645962733
0.053956835	0.648148148
0.054470709	0.650306748
0.054984584	0.652439024
0.055498458	0.654545455
0.056012333	0.656626506
0.056526208	0.658682635
0.057040082	0.660714286
0.057553957	0.662721893
0.058067831	0.664705882
0.058581706	0.666666667
0.059095581	0.668604651
0.059095581	0.664739884
0.059095581	0.66091954
0.059095581	0.657142857
0.059095581	0.653409091
0.059095581	0.649717514
0.059095581	0.646067416
0.059609455	0.648044693
0.06012333	0.65
0.06012333	0.64640884
0.060637205	0.648351648
0.060637205	0.644808743
0.060637205	0.641304348
0.061151079	0.643243243
0.061151079	0.639784946
