Recall	Precision
0.107399794	0.545691906
0.107913669	0.546875
0.107913669	0.545454545
0.108427544	0.546632124
0.108941418	0.547803618
0.108941418	0.546391753
0.109455293	0.547557841
0.109455293	0.546153846
0.109455293	0.544757033
0.109455293	0.543367347
0.109455293	0.541984733
0.109455293	0.540609137
0.109455293	0.539240506
0.109969168	0.54040404
0.109969168	0.539042821
0.109969168	0.537688442
0.109969168	0.536340852
0.109969168	0.535
0.109969168	0.533665835
0.109969168	0.532338308
0.110483042	0.533498759
0.110483042	0.532178218
0.110483042	0.530864198
0.110483042	0.52955665
0.110483042	0.528255528
0.110483042	0.526960784
0.110483042	0.525672372
0.110483042	0.524390244
0.110483042	0.523114355
0.110483042	0.52184466
0.110996917	0.523002421
0.111510791	0.524154589
0.111510791	0.522891566
0.112024666	0.524038462
0.112024666	0.522781775
0.112024666	0.5215311
0.112024666	0.520286396
0.112024666	0.519047619
0.112538541	0.520190024
0.113052415	0.521327014
0.113052415	0.520094563
0.113052415	0.518867925
0.113052415	0.517647059
0.113052415	0.516431925
0.113052415	0.515222482
0.113052415	0.514018692
0.113052415	0.512820513
0.113052415	0.511627907
0.113052415	0.510440835
0.113052415	0.509259259
0.113052415	0.508083141
0.113052415	0.506912442
0.113052415	0.505747126
0.113052415	0.504587156
0.11356629	0.505720824
0.11356629	0.50456621
0.11356629	0.503416856
0.114080164	0.504545455
0.114594039	0.505668934
0.115107914	0.50678733
0.115621788	0.507900677
0.116135663	0.509009009
0.116649538	0.51011236
0.117163412	0.511210762
0.117163412	0.510067114
0.117163412	0.508928571
0.117163412	0.5077951
0.117163412	0.506666667
0.117677287	0.507760532
0.117677287	0.506637168
0.117677287	0.505518764
0.117677287	0.504405286
0.117677287	0.503296703
0.118191161	0.504385965
0.118705036	0.50547046
0.119218911	0.506550218
0.119218911	0.505446623
0.119218911	0.504347826
0.119732785	0.505422993
0.12024666	0.506493506
0.12024666	0.505399568
0.120760534	0.506465517
0.121274409	0.507526882
0.121788284	0.508583691
0.121788284	0.507494647
0.121788284	0.506410256
0.121788284	0.50533049
0.121788284	0.504255319
0.122302158	0.505307856
0.122302158	0.504237288
0.122302158	0.503171247
0.122302158	0.502109705
0.122302158	0.501052632
0.122816033	0.50210084
0.123329908	0.503144654
0.123329908	0.50209205
0.123843782	0.503131524
0.123843782	0.502083333
0.124357657	0.503118503
0.124357657	0.502074689
0.124357657	0.501035197
0.124357657	0.5
0.124871531	0.501030928
0.125385406	0.502057613
0.125385406	0.501026694
0.125899281	0.50204918
0.126413155	0.503067485
0.126413155	0.502040816
0.126413155	0.50101833
0.126413155	0.5
0.126413155	0.498985801
0.12692703	0.5
0.127440904	0.501010101
0.127440904	0.5
0.127440904	0.498993964
0.127440904	0.497991968
0.127954779	0.498997996
0.127954779	0.498
0.127954779	0.497005988
0.127954779	0.496015936
0.127954779	0.495029821
0.127954779	0.494047619
0.127954779	0.493069307
0.128468654	0.494071146
