Recall	Precision
5.14E-04	0.5
5.14E-04	0.333333333
0.001027749	0.5
0.001027749	0.4
0.001027749	0.333333333
0.001541624	0.428571429
0.001541624	0.375
0.002055498	0.444444444
0.002569373	0.5
0.003083248	0.545454545
0.003083248	0.5
0.003083248	0.461538462
0.003597122	0.5
0.004110997	0.533333333
0.004624872	0.5625
0.005138746	0.588235294
0.005138746	0.555555556
0.005138746	0.526315789
0.005652621	0.55
0.005652621	0.523809524
0.006166495	0.545454545
0.00668037	0.565217391
0.007194245	0.583333333
0.007194245	0.56
0.007708119	0.576923077
0.008221994	0.592592593
0.008735868	0.607142857
0.009249743	0.620689655
0.009763618	0.633333333
0.009763618	0.612903226
0.009763618	0.59375
0.010277492	0.606060606
0.010791367	0.617647059
0.010791367	0.6
0.011305242	0.611111111
0.011819116	0.621621622
0.011819116	0.605263158
0.012332991	0.615384615
0.012846865	0.625
0.012846865	0.609756098
0.01336074	0.619047619
0.01336074	0.604651163
0.01336074	0.590909091
0.013874615	0.6
0.014388489	0.608695652
0.014388489	0.595744681
0.014388489	0.583333333
0.014902364	0.591836735
0.015416238	0.6
0.015416238	0.588235294
0.015416238	0.576923077
0.015930113	0.58490566
0.015930113	0.574074074
0.015930113	0.563636364
0.015930113	0.553571429
0.015930113	0.543859649
0.016443988	0.551724138
0.016957862	0.559322034
0.017471737	0.566666667
0.017471737	0.557377049
0.017471737	0.548387097
0.017985612	0.555555556
0.017985612	0.546875
0.018499486	0.553846154
0.019013361	0.560606061
0.019013361	0.552238806
0.019013361	0.544117647
0.019527235	0.550724638
0.02004111	0.557142857
0.020554985	0.563380282
0.021068859	0.569444444
0.021582734	0.575342466
0.021582734	0.567567568
0.022096608	0.573333333
0.022610483	0.578947368
0.023124358	0.584415584
0.023638232	0.58974359
0.024152107	0.594936709
0.024152107	0.5875
0.024152107	0.580246914
0.024152107	0.573170732
0.024152107	0.56626506
0.024665982	0.571428571
0.024665982	0.564705882
0.024665982	0.558139535
0.024665982	0.551724138
0.024665982	0.545454545
0.024665982	0.539325843
0.025179856	0.544444444
0.025693731	0.549450549
0.026207605	0.554347826
0.02672148	0.559139785
0.027235355	0.563829787
0.027749229	0.568421053
0.028263104	0.572916667
0.028263104	0.567010309
0.028776978	0.571428571
0.029290853	0.575757576
0.029290853	0.57
0.029804728	0.574257426
0.030318602	0.578431373
0.030832477	0.582524272
0.031346351	0.586538462
0.031860226	0.59047619
0.032374101	0.594339623
0.032374101	0.588785047
0.032374101	0.583333333
0.032887975	0.587155963
0.03340185	0.590909091
0.033915725	0.594594595
0.034429599	0.598214286
0.034943474	0.601769912
0.035457348	0.605263158
0.035971223	0.608695652
0.036485098	0.612068966
0.036998972	0.615384615
0.037512847	0.618644068
0.038026721	0.621848739
0.038540596	0.625
0.039054471	0.628099174
0.039568345	0.631147541
0.04008222	0.634146341
0.040596095	0.637096774
0.041109969	0.64
0.041623844	0.642857143
0.042137718	0.645669291
0.042651593	0.6484375
0.043165468	0.651162791
0.043679342	0.653846154
0.044193217	0.65648855
0.044707091	0.659090909
0.045220966	0.661654135
0.045734841	0.664179104
0.046248715	0.666666667
0.04676259	0.669117647
0.047276465	0.671532847
0.047790339	0.673913043
0.048304214	0.676258993
0.048818088	0.678571429
0.049331963	0.680851064
0.049845838	0.683098592
0.050359712	0.685314685
0.050873587	0.6875
0.051387461	0.689655172
0.051901336	0.691780822
0.052415211	0.693877551
0.052929085	0.695945946
0.05344296	0.697986577
0.053956835	0.7
0.054470709	0.701986755
0.054984584	0.703947368
0.054984584	0.699346405
0.054984584	0.694805195
0.054984584	0.690322581
0.054984584	0.685897436
0.054984584	0.681528662
0.054984584	0.67721519
0.054984584	0.672955975
0.054984584	0.66875
0.054984584	0.664596273
0.054984584	0.660493827
0.054984584	0.656441718
0.054984584	0.652439024
0.054984584	0.648484848
0.054984584	0.644578313
0.054984584	0.640718563
0.054984584	0.636904762
0.054984584	0.633136095
0.054984584	0.629411765
0.054984584	0.625730994
0.054984584	0.622093023
0.054984584	0.61849711
0.054984584	0.614942529
0.055498458	0.617142857
0.056012333	0.619318182
0.056526208	0.621468927
0.056526208	0.617977528
0.056526208	0.61452514
0.057040082	0.616666667
0.057553957	0.61878453
0.058067831	0.620879121
0.058581706	0.62295082
0.058581706	0.619565217
0.059095581	0.621621622
0.059609455	0.623655914
0.06012333	0.625668449
0.06012333	0.622340426
0.060637205	0.624338624
0.061151079	0.626315789
0.061664954	0.628272251
0.062178828	0.630208333
0.062692703	0.632124352
0.063206578	0.634020619
0.063720452	0.635897436
0.064234327	0.637755102
0.064748201	0.639593909
0.065262076	0.641414141
0.065775951	0.64321608
0.066289825	0.645
0.0668037	0.646766169
0.067317575	0.648514851
0.067317575	0.645320197
0.067317575	0.642156863
0.067317575	0.63902439
0.067317575	0.63592233
0.067317575	0.632850242
0.067317575	0.629807692
0.067831449	0.631578947
0.068345324	0.633333333
0.068859198	0.63507109
0.069373073	0.636792453
0.069373073	0.633802817
0.069886948	0.635514019
0.069886948	0.63255814
0.070400822	0.634259259
0.070914697	0.6359447
0.071428571	0.637614679
0.071942446	0.639269406
0.072456321	0.640909091
0.072970195	0.642533937
0.07348407	0.644144144
0.073997945	0.64573991
0.074511819	0.647321429
0.075025694	0.648888889
0.075539568	0.650442478
0.076053443	0.651982379
0.076567318	0.653508772
0.077081192	0.655021834
0.077595067	0.656521739
0.078108941	0.658008658
0.078622816	0.659482759
0.079136691	0.660944206
0.079650565	0.662393162
0.08016444	0.663829787
0.080678314	0.665254237
0.080678314	0.662447257
0.080678314	0.659663866
0.080678314	0.656903766
0.080678314	0.654166667
0.080678314	0.651452282
