Recall	Precision
5.138746145940391E-4	1.0
0.0010277492291880781	1.0
0.0010277492291880781	0.6666666666666666
0.001541623843782117	0.75
0.0020554984583761563	0.8
0.0025693730729701952	0.8333333333333334
0.0025693730729701952	0.7142857142857143
0.003083247687564234	0.75
0.0035971223021582736	0.7777777777777778
0.0035971223021582736	0.7
0.0041109969167523125	0.7272727272727273
0.0046248715313463515	0.75
0.0046248715313463515	0.6923076923076923
0.0051387461459403904	0.7142857142857143
0.005652620760534429	0.7333333333333333
0.006166495375128468	0.75
0.006166495375128468	0.7058823529411765
0.006680369989722507	0.7222222222222222
0.007194244604316547	0.7368421052631579
0.007708119218910586	0.75
0.008221993833504625	0.7619047619047619
0.008735868448098663	0.7727272727272727
0.009249743062692703	0.782608695652174
0.009249743062692703	0.75
0.009249743062692703	0.72
0.009763617677286743	0.7307692307692307
0.009763617677286743	0.7037037037037037
0.010277492291880781	0.7142857142857143
0.01079136690647482	0.7241379310344828
0.01079136690647482	0.7
0.011305241521068859	0.7096774193548387
0.011819116135662899	0.71875
0.012332990750256937	0.7272727272727273
0.012846865364850977	0.7352941176470589
0.013360739979445015	0.7428571428571429
0.013874614594039054	0.75
0.014388489208633094	0.7567567567567568
0.014902363823227132	0.7631578947368421
0.015416238437821172	0.7692307692307693
0.01593011305241521	0.775
0.01644398766700925	0.7804878048780488
0.01695786228160329	0.7857142857142857
0.017471736896197326	0.7906976744186046
0.017985611510791366	0.7954545454545454
0.018499486125385406	0.8
0.019013360739979446	0.8043478260869565
0.019527235354573486	0.8085106382978723
0.020041109969167522	0.8125
0.020554984583761562	0.8163265306122449
0.0210688591983556	0.82
0.02158273381294964	0.8235294117647058
0.022096608427543678	0.8269230769230769
0.022610483042137718	0.8301886792452831
0.023124357656731757	0.8333333333333334
0.023638232271325797	0.8363636363636363
0.024152106885919837	0.8392857142857143
0.024665981500513873	0.8421052631578947
0.025179856115107913	0.8448275862068966
0.025693730729701953	0.847457627118644
0.026207605344295993	0.85
0.02672147995889003	0.8524590163934426
0.02723535457348407	0.8548387096774194
0.02774922918807811	0.8571428571428571
0.02826310380267215	0.859375
0.02877697841726619	0.8615384615384616
0.029290853031860225	0.8636363636363636
0.029804727646454265	0.8656716417910447
0.030318602261048305	0.8676470588235294
0.030832476875642344	0.8695652173913043
0.03134635149023638	0.8714285714285714
0.03186022610483042	0.8732394366197183
0.03237410071942446	0.875
0.0328879753340185	0.8767123287671232
0.03340184994861254	0.8783783783783784
0.03391572456320658	0.88
0.03442959917780062	0.881578947368421
0.03494347379239465	0.8831168831168831
0.03545734840698869	0.8846153846153846
0.03597122302158273	0.8860759493670886
0.03648509763617677	0.8875
0.03699897225077081	0.8888888888888888
0.03751284686536485	0.8902439024390244
0.03802672147995889	0.891566265060241
0.03854059609455293	0.8928571428571429
0.03854059609455293	0.8823529411764706
0.03854059609455293	0.872093023255814
0.03854059609455293	0.8620689655172413
0.03854059609455293	0.8522727272727273
0.03854059609455293	0.8426966292134831
0.03854059609455293	0.8333333333333334
0.03854059609455293	0.8241758241758241
0.03854059609455293	0.8152173913043478
0.03854059609455293	0.8064516129032258
