Recall	Precision
0.151079137	0.767624021
0.151593011	0.768229167
0.152106886	0.768831169
0.152106886	0.766839378
0.152106886	0.764857881
0.152620761	0.765463918
0.152620761	0.763496144
0.152620761	0.761538462
0.152620761	0.759590793
0.153134635	0.760204082
0.15364851	0.760814249
0.154162384	0.76142132
0.154676259	0.762025316
0.155190134	0.762626263
0.155704008	0.763224181
0.156217883	0.763819095
0.156731757	0.764411028
0.157245632	0.765
0.157245632	0.763092269
0.157759507	0.763681592
0.157759507	0.7617866
0.157759507	0.75990099
0.157759507	0.758024691
0.158273381	0.75862069
0.158273381	0.756756757
0.158273381	0.754901961
0.158787256	0.755501222
0.158787256	0.753658537
0.159301131	0.754257908
0.159815005	0.754854369
0.16032888	0.755447942
0.160842754	0.756038647
0.161356629	0.756626506
0.161870504	0.757211538
0.161870504	0.755395683
0.161870504	0.753588517
0.162384378	0.754176611
0.162898253	0.754761905
0.163412127	0.755344418
0.163926002	0.755924171
0.163926002	0.754137116
0.164439877	0.754716981
0.164953751	0.755294118
0.164953751	0.753521127
0.165467626	0.754098361
0.165981501	0.754672897
0.166495375	0.755244755
0.16700925	0.755813953
0.167523124	0.75638051
0.167523124	0.75462963
0.168036999	0.755196305
0.168550874	0.755760369
0.169064748	0.756321839
0.169578623	0.756880734
0.169578623	0.755148741
0.169578623	0.753424658
0.169578623	0.751708428
0.169578623	0.75
0.169578623	0.74829932
0.169578623	0.746606335
0.169578623	0.744920993
0.169578623	0.743243243
0.169578623	0.741573034
0.169578623	0.739910314
0.169578623	0.738255034
0.169578623	0.736607143
0.170092497	0.737193764
0.170092497	0.735555556
0.170606372	0.736141907
0.171120247	0.736725664
0.171634121	0.737306843
0.172147996	0.737885463
0.172661871	0.738461538
0.172661871	0.736842105
0.173175745	0.737417943
0.17368962	0.737991266
0.174203494	0.738562092
0.174203494	0.736956522
0.174717369	0.737527115
0.175231244	0.738095238
0.175231244	0.73650108
0.175745118	0.737068966
0.175745118	0.735483871
0.176258993	0.736051502
0.176258993	0.734475375
0.176258993	0.732905983
0.176772867	0.73347548
0.176772867	0.731914894
0.176772867	0.730360934
0.177286742	0.730932203
0.177800617	0.731501057
0.178314491	0.732067511
0.178828366	0.732631579
0.17934224	0.733193277
0.179856115	0.733752621
0.18036999	0.734309623
0.180883864	0.734864301
0.181397739	0.735416667
0.181397739	0.733887734
0.181911614	0.734439834
0.182425488	0.734989648
0.182425488	0.733471074
0.182939363	0.734020619
0.182939363	0.732510288
0.183453237	0.733059548
0.183967112	0.733606557
0.183967112	0.732106339
0.183967112	0.730612245
0.184480987	0.731160896
0.184994861	0.731707317
0.184994861	0.730223124
0.185508736	0.730769231
0.18602261	0.731313131
0.18602261	0.72983871
0.18602261	0.728370221
0.18602261	0.726907631
0.186536485	0.72745491
0.18705036	0.728
0.18705036	0.726546906
0.18705036	0.725099602
0.18705036	0.723658052
0.18705036	0.722222222
0.18705036	0.720792079
0.18705036	0.719367589
0.18705036	0.717948718
0.18705036	0.716535433
0.18705036	0.715127701
0.187564234	0.715686275
0.188078109	0.716242661
0.188078109	0.71484375
0.188078109	0.713450292
0.188591984	0.714007782
0.188591984	0.712621359
0.189105858	0.713178295
0.189619733	0.713733075
0.190133607	0.714285714
0.190647482	0.714836224
0.190647482	0.713461538
0.191161357	0.714011516
0.191675231	0.714559387
0.192189106	0.715105163
0.19270298	0.715648855
0.193216855	0.716190476
0.193216855	0.714828897
0.19373073	0.715370019
0.194244604	0.715909091
0.194244604	0.714555766
0.194244604	0.713207547
0.194244604	0.711864407
0.194758479	0.712406015
0.194758479	0.711069418
0.195272354	0.711610487
0.195272354	0.710280374
0.195786228	0.710820896
0.196300103	0.711359404
0.196813977	0.711895911
0.197327852	0.712430427
0.197327852	0.711111111
0.197841727	0.711645102
0.197841727	0.710332103
0.198355601	0.710865562
0.198355601	0.709558824
0.198869476	0.710091743
0.198869476	0.708791209
0.198869476	0.70749543
0.198869476	0.70620438
0.198869476	0.704918033
0.198869476	0.703636364
0.19938335	0.704174229
0.19938335	0.702898551
0.199897225	0.703435805
0.2004111	0.703971119
0.2004111	0.702702703
0.200924974	0.70323741
0.201438849	0.703770197
0.201952724	0.704301075
0.202466598	0.704830054
0.202466598	0.703571429
0.202466598	0.702317291
0.202980473	0.702846975
0.202980473	0.701598579
0.203494347	0.70212766
0.203494347	0.700884956
0.204008222	0.701413428
0.204008222	0.700176367
0.204522097	0.700704225
0.205035971	0.701230228
0.205549846	0.701754386
0.205549846	0.700525394
0.20606372	0.701048951
0.20606372	0.69982548
0.20606372	0.698606272
0.206577595	0.699130435
0.20709147	0.699652778
0.207605344	0.70017331
0.207605344	0.698961938
0.207605344	0.69775475
0.208119219	0.698275862
0.208633094	0.698795181
0.209146968	0.699312715
0.209660843	0.699828473
0.210174717	0.700342466
0.210174717	0.699145299
0.210688592	0.699658703
0.210688592	0.69846678
0.211202467	0.698979592
0.211716341	0.699490662
0.211716341	0.698305085
0.211716341	0.697123519
0.212230216	0.697635135
0.21274409	0.698145025
0.21274409	0.696969697
0.213257965	0.697478992
0.21377184	0.697986577
0.214285714	0.698492462
0.214799589	0.698996656
0.214799589	0.697829716
0.215313464	0.698333333
0.215827338	0.698835275
0.215827338	0.697674419
0.215827338	0.696517413
0.216341213	0.697019868
0.216855087	0.697520661
0.217368962	0.698019802
0.217368962	0.696869852
0.217368962	0.695723684
0.217882837	0.696223317
0.218396711	0.696721311
0.218910586	0.697217676
0.21942446	0.697712418
0.21942446	0.696574225
0.21942446	0.695439739
0.219938335	0.695934959
0.22045221	0.696428571
0.22045221	0.695299838
0.220966084	0.69579288
0.221479959	0.69628433
0.221479959	0.69516129
0.221479959	0.694041868
0.221479959	0.692926045
0.221479959	0.691813804
0.221479959	0.690705128
0.221479959	0.6896
0.221479959	0.688498403
0.221479959	0.687400319
0.221479959	0.686305732
0.221479959	0.685214626
0.221479959	0.684126984
0.221993834	0.684627575
0.221993834	0.683544304
0.221993834	0.682464455
0.222507708	0.6829653
0.223021583	0.683464567
0.223021583	0.682389937
0.223021583	0.681318681
0.223535457	0.681818182
0.224049332	0.682316119
0.224049332	0.68125
0.224563207	0.68174727
0.224563207	0.680685358
0.225077081	0.68118196
0.225077081	0.680124224
0.225077081	0.679069767
0.225590956	0.679566563
0.225590956	0.678516229
0.225590956	0.677469136
0.22610483	0.677966102
0.22610483	0.676923077
0.22610483	0.675883257
0.22610483	0.674846626
0.22610483	0.67381317
0.226618705	0.674311927
0.226618705	0.673282443
0.22713258	0.673780488
0.227646454	0.674277017
0.228160329	0.674772036
0.228674203	0.675265554
0.229188078	0.675757576
0.229701953	0.676248109
0.229701953	0.675226586
0.230215827	0.67571644
0.230215827	0.674698795
0.230215827	0.673684211
0.230215827	0.672672673
0.230215827	0.671664168
0.230215827	0.670658683
0.230215827	0.669656203
0.230729702	0.670149254
0.230729702	0.669150522
0.230729702	0.668154762
0.230729702	0.667161961
0.231243577	0.667655786
0.231757451	0.668148148
0.232271326	0.668639053
0.232271326	0.667651403
0.232271326	0.666666667
0.2327852	0.667157585
0.233299075	0.667647059
0.233299075	0.666666667
0.23381295	0.667155425
0.234326824	0.667642753
0.234326824	0.666666667
0.234326824	0.665693431
0.234326824	0.664723032
0.234840699	0.665211063
0.234840699	0.664244186
0.234840699	0.663280116
0.235354573	0.663768116
0.235354573	0.662807525
0.235354573	0.661849711
0.235354573	0.660894661
0.235354573	0.659942363
0.235354573	0.658992806
0.235354573	0.658045977
0.235868448	0.658536585
0.235868448	0.657593123
0.236382323	0.658082976
0.236896197	0.658571429
0.237410072	0.659058488
0.237923947	0.65954416
0.237923947	0.658605974
0.237923947	0.657670455
0.238437821	0.658156028
0.238951696	0.658640227
0.238951696	0.657708628
0.238951696	0.656779661
0.238951696	0.655853315
0.238951696	0.654929577
0.238951696	0.654008439
0.238951696	0.653089888
0.238951696	0.652173913
0.23946557	0.652661064
0.23946557	0.651748252
0.239979445	0.652234637
0.239979445	0.651324965
0.239979445	0.650417827
0.239979445	0.649513213
0.24049332	0.65
0.24049332	0.649098474
0.24049332	0.648199446
0.24049332	0.647302905
0.24049332	0.64640884
0.241007194	0.646896552
0.241007194	0.64600551
0.241007194	0.645116919
0.241007194	0.644230769
0.241007194	0.643347051
0.241007194	0.642465753
0.241007194	0.641586867
0.241007194	0.640710383
0.241521069	0.641200546
0.241521069	0.640326975
0.242034943	0.640816327
0.242034943	0.639945652
0.242034943	0.639077341
0.242548818	0.639566396
0.242548818	0.638700947
0.243062693	0.639189189
0.243062693	0.638326586
0.243062693	0.637466307
0.243576567	0.63795424
0.243576567	0.637096774
0.244090442	0.637583893
0.244090442	0.636729223
0.244090442	0.635876841
0.244090442	0.635026738
0.244604317	0.635514019
0.245118191	0.636
0.245118191	0.635153129
0.245118191	0.634308511
0.245632066	0.634794157
0.245632066	0.633952255
0.245632066	0.633112583
0.24614594	0.633597884
0.24614594	0.632760898
0.246659815	0.633245383
0.246659815	0.632411067
0.246659815	0.631578947
0.246659815	0.630749014
0.24717369	0.631233596
0.247687564	0.631716907
0.247687564	0.630890052
0.247687564	0.630065359
0.247687564	0.62924282
0.247687564	0.628422425
0.247687564	0.627604167
0.248201439	0.628088427
0.248715313	0.628571429
0.249229188	0.629053178
0.249743063	0.629533679
0.249743063	0.628719276
0.249743063	0.627906977
0.250256937	0.628387097
0.250770812	0.628865979
0.250770812	0.628056628
0.251284687	0.628534704
0.251284687	0.627727856
0.251284687	0.626923077
0.251284687	0.626120359
0.251798561	0.626598465
0.251798561	0.625798212
0.252312436	0.62627551
0.252312436	0.625477707
0.252312436	0.624681934
0.25282631	0.625158831
0.253340185	0.625634518
0.25385406	0.626108999
0.25385406	0.625316456
0.254367934	0.625790139
0.254881809	0.626262626
0.254881809	0.625472888
0.255395683	0.625944584
0.255909558	0.626415094
0.255909558	0.625628141
0.255909558	0.624843162
0.256423433	0.625313283
0.256423433	0.624530663
0.256423433	0.62375
0.256423433	0.622971286
0.256423433	0.622194514
0.256937307	0.622665006
0.256937307	0.621890547
0.256937307	0.621118012
0.257451182	0.621588089
0.257451182	0.620817844
0.257965057	0.621287129
0.257965057	0.620519159
0.257965057	0.619753086
0.257965057	0.618988903
0.257965057	0.618226601
0.257965057	0.617466175
0.258478931	0.617936118
0.258992806	0.618404908
0.25950668	0.618872549
0.25950668	0.618115055
0.260020555	0.618581907
0.260020555	0.617826618
0.260020555	0.617073171
0.26053443	0.617539586
0.261048304	0.618004866
0.261562179	0.618469016
0.262076053	0.618932039
0.262589928	0.619393939
0.263103803	0.619854722
0.263617677	0.620314389
0.263617677	0.619565217
0.263617677	0.618817853
0.264131552	0.619277108
0.264645427	0.619735259
0.264645427	0.618990385
0.265159301	0.619447779
0.265673176	0.619904077
0.26618705	0.620359281
0.26618705	0.619617225
0.266700925	0.620071685
0.266700925	0.619331742
0.2672148	0.619785459
0.2672148	0.619047619
0.267728674	0.619500595
0.267728674	0.618764846
0.267728674	0.618030842
0.268242549	0.618483412
0.268756423	0.618934911
0.269270298	0.619385343
0.269270298	0.618654073
0.269270298	0.617924528
0.269270298	0.617196702
0.269270298	0.616470588
0.269270298	0.615746181
0.269270298	0.615023474
0.269270298	0.614302462
0.269270298	0.613583138
0.269784173	0.614035088
0.269784173	0.613317757
0.269784173	0.6126021
0.270298047	0.613053613
0.270811922	0.613504075
0.271325797	0.613953488
0.271325797	0.613240418
0.271325797	0.612529002
0.271325797	0.611819235
0.271325797	0.611111111
0.271325797	0.610404624
0.271325797	0.609699769
0.271839671	0.610149942
0.272353546	0.610599078
0.27286742	0.611047181
0.273381295	0.611494253
0.273381295	0.610792193
0.273381295	0.610091743
0.273381295	0.609392898
0.27389517	0.609839817
0.27389517	0.609142857
0.27389517	0.608447489
0.274409044	0.608893957
0.274409044	0.608200456
0.274409044	0.607508532
0.274922919	0.607954545
0.274922919	0.607264472
0.275436793	0.607709751
0.275436793	0.607021518
0.275950668	0.607466063
0.275950668	0.606779661
0.275950668	0.606094808
0.276464543	0.606538895
0.276978417	0.606981982
0.276978417	0.606299213
0.276978417	0.605617978
0.276978417	0.604938272
0.276978417	0.60426009
0.277492292	0.604703247
0.277492292	0.604026846
0.277492292	0.603351955
0.278006166	0.603794643
0.278006166	0.603121516
0.278006166	0.602449889
0.278520041	0.602892102
0.278520041	0.602222222
0.278520041	0.601553829
0.278520041	0.600886918
0.279033916	0.601328904
0.279033916	0.600663717
0.27954779	0.601104972
0.27954779	0.600441501
0.280061665	0.600882029
0.280061665	0.600220264
0.28057554	0.600660066
0.28057554	0.6
0.281089414	0.600439078
0.281089414	0.599780702
0.281089414	0.599123768
0.281603289	0.599562363
0.281603289	0.598907104
0.282117163	0.599344978
0.282631038	0.599781897
0.282631038	0.59912854
0.283144913	0.599564744
0.283144913	0.598913043
0.283144913	0.598262758
0.283658787	0.598698482
0.284172662	0.599133261
0.284686536	0.5995671
0.285200411	0.6
0.285714286	0.600431965
0.285714286	0.59978425
0.285714286	0.599137931
0.28622816	0.599569429
0.286742035	0.6
0.286742035	0.599355532
0.28725591	0.599785408
0.28725591	0.599142551
0.287769784	0.599571734
0.288283659	0.6
0.288283659	0.599358974
0.288797533	0.599786553
0.288797533	0.599147122
0.288797533	0.598509052
0.289311408	0.59893617
0.289311408	0.598299681
0.289825283	0.598726115
0.289825283	0.598091198
0.289825283	0.597457627
0.289825283	0.596825397
0.289825283	0.596194503
0.289825283	0.595564942
0.289825283	0.594936709
0.289825283	0.5943098
0.289825283	0.593684211
0.289825283	0.593059937
0.289825283	0.592436975
0.289825283	0.59181532
0.289825283	0.591194969
0.289825283	0.590575916
0.289825283	0.589958159
0.289825283	0.589341693
0.289825283	0.588726514
0.289825283	0.588112617
0.289825283	0.5875
0.289825283	0.586888658
0.289825283	0.586278586
0.289825283	0.585669782
0.289825283	0.585062241
0.289825283	0.584455959
0.289825283	0.583850932
0.289825283	0.583247156
0.289825283	0.582644628
0.290339157	0.583075335
0.290853032	0.583505155
0.290853032	0.582904222
0.290853032	0.582304527
0.290853032	0.581706064
0.290853032	0.58110883
0.290853032	0.580512821
0.291366906	0.580942623
0.291880781	0.581371546
0.292394656	0.581799591
0.292394656	0.581205312
0.292394656	0.580612245
0.292394656	0.580020387
0.292394656	0.579429735
0.29290853	0.579857579
0.293422405	0.580284553
0.293422405	0.579695431
0.293422405	0.579107505
0.293422405	0.57852077
0.29393628	0.578947368
0.29393628	0.578361982
0.294450154	0.578787879
0.294964029	0.579212916
0.294964029	0.578629032
0.294964029	0.578046324
0.294964029	0.577464789
0.294964029	0.576884422
0.295477903	0.577309237
0.295991778	0.5777332
0.295991778	0.577154309
0.295991778	0.576576577
0.296505653	0.577
0.296505653	0.576423576
0.296505653	0.575848303
0.297019527	0.576271186
0.297533402	0.576693227
0.297533402	0.576119403
0.297533402	0.57554672
0.298047276	0.575968222
0.298047276	0.575396825
0.298047276	0.574826561
0.298561151	0.575247525
0.299075026	0.575667656
0.299075026	0.575098814
0.2995889	0.575518263
0.2995889	0.57495069
0.2995889	0.574384236
0.300102775	0.57480315
0.30061665	0.575221239
0.30061665	0.574656189
0.301130524	0.575073602
0.301130524	0.574509804
0.301130524	0.573947111
0.301644399	0.574363992
0.301644399	0.573802542
0.301644399	0.573242188
0.301644399	0.572682927
0.302158273	0.573099415
0.302158273	0.572541383
0.302672148	0.572957198
0.302672148	0.572400389
0.302672148	0.57184466
0.303186023	0.572259942
0.303699897	0.572674419
0.304213772	0.573088093
0.304213772	0.572533849
0.304213772	0.571980676
0.304213772	0.571428571
0.304727646	0.571841851
0.304727646	0.571290944
0.304727646	0.570741097
0.305241521	0.571153846
0.305755396	0.571565802
0.305755396	0.571017274
0.305755396	0.570469799
0.30626927	0.570881226
0.306783145	0.571291866
0.306783145	0.570745698
0.30729702	0.571155683
0.307810894	0.571564885
0.307810894	0.571020019
0.308324769	0.571428571
0.308838643	0.571836346
0.308838643	0.571292776
0.308838643	0.570750237
0.309352518	0.571157495
0.309352518	0.570616114
0.309352518	0.570075758
0.309352518	0.569536424
0.309866393	0.569943289
0.309866393	0.569405099
0.310380267	0.569811321
0.310380267	0.56927427
0.310380267	0.56873823
0.310380267	0.568203198
0.310380267	0.567669173
0.310894142	0.568075117
0.311408016	0.5684803
0.311408016	0.567947516
0.311408016	0.56741573
0.311921891	0.567820393
0.311921891	0.56728972
0.311921891	0.566760037
0.311921891	0.566231343
0.312435766	0.566635601
0.312435766	0.566108007
0.312435766	0.565581395
0.31294964	0.56598513
0.313463515	0.566388115
0.313463515	0.565862709
0.31397739	0.56626506
0.31397739	0.565740741
0.314491264	0.566142461
0.315005139	0.566543438
0.315005139	0.566020314
0.315519013	0.566420664
0.315519013	0.565898618
0.315519013	0.565377532
0.315519013	0.564857406
0.316032888	0.565257353
0.316032888	0.564738292
0.316546763	0.565137615
0.316546763	0.564619615
0.316546763	0.564102564
0.316546763	0.563586459
0.316546763	0.563071298
0.317060637	0.56347032
0.317574512	0.563868613
0.318088386	0.56426618
0.318602261	0.564663024
0.318602261	0.564149227
0.318602261	0.563636364
0.318602261	0.563124432
0.318602261	0.56261343
0.319116136	0.563009973
0.31963001	0.563405797
0.320143885	0.563800905
0.320143885	0.563291139
0.32065776	0.563685637
0.321171634	0.564079422
0.321171634	0.563570784
0.321685509	0.563963964
0.321685509	0.563456346
0.322199383	0.563848921
0.322199383	0.563342318
0.322199383	0.562836625
0.322199383	0.562331839
0.322199383	0.561827957
0.322199383	0.561324978
0.322199383	0.560822898
0.322713258	0.561215371
0.322713258	0.560714286
0.322713258	0.560214095
0.322713258	0.559714795
0.322713258	0.559216385
0.322713258	0.558718861
0.323227133	0.559111111
0.323741007	0.559502664
0.324254882	0.559893523
0.324254882	0.559397163
0.324254882	0.558901683
0.324254882	0.55840708
0.324254882	0.557913351
0.324768756	0.558303887
0.324768756	0.557811121
0.324768756	0.557319224
0.324768756	0.556828194
0.325282631	0.55721831
0.325282631	0.556728232
0.325796506	0.55711775
0.32631038	0.557506585
0.32631038	0.557017544
0.326824255	0.557405784
0.326824255	0.556917688
0.326824255	0.556430446
0.327338129	0.556818182
0.327338129	0.556331878
0.327338129	0.555846422
0.327338129	0.555361813
0.327338129	0.554878049
0.327338129	0.554395126
0.327338129	0.553913043
0.327338129	0.553431798
0.327338129	0.552951389
0.327852004	0.553339115
0.328365879	0.55372617
0.328365879	0.553246753
0.328365879	0.552768166
0.328879753	0.55315471
0.328879753	0.552677029
0.328879753	0.552200173
0.328879753	0.551724138
0.328879753	0.551248923
0.328879753	0.550774527
0.328879753	0.550300946
0.328879753	0.549828179
0.329393628	0.550214592
0.329393628	0.54974271
0.329393628	0.549271637
0.329393628	0.54880137
0.329393628	0.548331908
0.329393628	0.547863248
0.329393628	0.547395389
0.329393628	0.546928328
